-2.8 | and:1 coconut:1 avacado:1 is:1 foods:1 your:1 as:1 lately:1 to:1 strange:1 commentary:1 About:1 exciting:1 My:1 Thanks:1 addicted:1 latest:1 
-2.8 | this:1 all:1 fire:1 to:1 did:1 was:1 hashtaging:1 ideology:1 their:1 internalizing:1 so:1 catch:1 our:1 condescending:1 friends:1 by:1 speak:1 
-2.6 | essay:1 This:1 is:1 so:1 fun:1 
0.6 | concept:1 for:1 Century:1 This:1 of:1 Englishness:1 virtually:1 the:1 invented:1 20th:1 man:1 
-0.8 | me:1 a:1 good:1 selfie:1 sent:1 lookin:1 Boo:1 baby:1 You:1 today:1 
0.4 | busy:1 their:1 this:1 literally:1 of:1 in:1 lack:1 to:1 goodnight:1 going:1 so:1 are:1 5sos:1 year:1 sleep:1 friends:1 honor:1 
-0.8 | a:1 ended:1 i:1 since:1 been:1 almost:1 cant:1 year:1 world:1 the:1 believe:1 its:1 
-1.0 | and:1 because:1 absolutely:1 in:1 are:1 heated:1 literally:1 discussion:1 been:1 doing:1 sitting:1 nothing:1 class:1 a:1 this:1 Burlinson:1 having:1 Jardin:1 
-1.6 | and:1 into:1 feathers:1 hearers:1 tabernacle:1 speak:1 ruffled:1 to:1 worship:1 their:1 9:1 Post:1 demon:1 entered:1 of:1 possessed:1 so:1 the:1 having:1 
-2.8 | Thomas:1 pump:1 is:1 about:1 American:1 Fishing:1 penis:1 as:1 
-2.8 | when:1 one:1 as:1 in:1 ironic:1 bowl:1 shares:1 advert:1 much:1 stars:1 Bit:1 filled:1 personality:1 Farrah:1 Mo:1 chipped:1 half:1 with:1 he:1 a:1 about:1 semi:1 of:1 Weetabix:1 the:1 
-3.0 | a:1 standing:1 from:1 deserve:1 Well:1 done:1 tallest:1 ovation:1 You:1 my:1 finger:1 
0.8 | dance:1 80:1 moves:1 from:1 driving:1 to:1 literally:1 grandmother:1 And:1 sista:1 gurl:1 styles:1 do:1 else:1 So:1 English:1 My:1 16:1 range:1 ratchet:1 everything:1 my:1 
-0.2 | is:1 direction:1 one:1 lies:1 im:1 in:1 home:1 little:1 literally:1 to:1 milkshake:1 white:1 head:1 good:1 beat:1 alone:1 drinking:1 lmao:1 drop:1 banging:1 while:1 so:1 the:1 my:1 
-1.6 | a:1 and:1 about:1 Wondering:1 of:1 treatment:1 drug:1 wisdom:1 to:1 clinic:1 at:1 listening:1 the:1 John:1 Legend:1 alcohol:1 
-2.6 | win:1 proverbial:1 France:1 as:1 thanks:1 have:1 in:1 home:1 Castres:1 to:1 finally:1 going:1 has:1 today:1 hit:1 Clermont:1 after:1 unbeaten:1 game:1 fan:1 a:1 77:1 lost:1 the:1 Shit:1 
-1.8 | old:1 is:1 it:1 proverbial:1 im:1 something:1 in:1 limb:1 offense:1 if:1 no:1 going:1 way:1 you:1 out:1 really:1 do:1 shouldnt:1 but:1 here:1 on:1 i:1 bad:1 so:1 opinion:1 the:1 my:1 know:1 
1.2 | play:1 to:1 This:1 of:1 is:1 day:1 so:1 Yes:1 my:1 the:1 Nate:1 speak:1 
-3.4 | for:1 pic:1 change:1 so:1 hope:1 the:1 glad:1 Man:1 
0.0 | a:1 good:1 mood:1 just:1 very:1 bothered:1 to:1 hot:1 im:1 in:1 so:1 speak:1 
-2.4 | a:1 things:1 about:1 cigarette:1 literally:1 get:1 crazy:1 to:1 of:1 bitch:1 smoke:1 in:1 go:1 before:1 out:1 hand:1 minute:1 Lemme:1 
-1.2 | because:1 forget:1 is:1 one:1 often:1 literally:1 YASSSS:1 life:1 that:1 I:1 who:1 lawls:1 a:1 last:1 name:1 joke:1 my:1 
-2.2 | hoping:1 after:1 college:1 in:1 not:1 debt:1 
-1.8 | and:1 industrial:1 ag:1 is:1 are:1 have:1 in:1 away:1 virtually:1 way:1 dynamite:1 war:1 take:1 nothing:1 you:1 GMOs:1 cogs:1 solved:1 either:1 the:1 
-4.0 | ppl:1 past:1 as:1 tissue:1 in:1 need:1 out:1 to:1 tf:1 Why:1 be:1 used:1 I:1 disposable:1 a:1 about:1 would:1 Some:1 turn:1 future:1 u:1 the:1 left:1 my:1 If:1 
1.2 | vid:1 Wow:1 even:1 from:1 just:1 her:1 then:1 Stone:1 1990:1 I:1 showing:1 So:1 Heart:1 about:1 Cher:1 of:1 found:1 the:1 side:1 talk:1 
-1.2 | the:1 after:1 work:1 Lol:1 day:1 to:1 prom:1 going:1 they:1 think:1 if:1 
-2.0 | summer:1 all:1 October:1 run:1 that:1 this:1 Maybe:1 will:1 through:1 late:1 the:1 until:1 mean:1 
-2.6 | and:1 because:1 From:1 it:1 distant:1 cold:1 STEWART:1 to:1 much:1 too:1 KRISTEN:1 be:1 attention:1 now:1 paying:1 on:1 will:1 renamed:1 MARS:1 
0.2 | be:1 run:1 who:1 Girls:1 should:1 can:1 in:1 heels:1 feared:1 
-0.2 | and:1 Paris:1 turned:1 invisible:1 go:1 would:1 to:1 amazing:1 ever:1 be:1 get:1 I:1 mime:1 beat:1 The:1 a:1 applause:1 of:1 up:1 amount:1 If:1 
1.0 | be:1 feel:1 for:1 get:1 i:1 proverbial:1 one:1 financially:1 to:1 you:1 u:1 take:1 team:1 need:1 the:1 where:1 until:1 
-2.2 | people:1 is:1 at:1 ironic:1 Sterling:1 what:1 for:1 no:1 black:1 his:1 that:1 exactly:1 he:1 kind:1 getting:1 of:1 Donald:1 games:1 asked:1 
2.2 | and:1 right:1 back:1 winnings:1 moves:1 your:1 speak:1 from:1 come:1 make:1 actually:1 to:1 you:1 play:1 game:1 significant:1 with:1 a:1 wise:1 so:1 can:1 cards:1 If:1 
-2.0 | are:1 in:1 networks:1 out:1 Real:1 to:1 their:1 way:1 survive:1 really:1 real:1 good:1 get:1 world:1 finals:1 using:1 People:1 of:1 taking:1 social:1 the:1 
0.0 | Since:1 am:1 one:1 speak:1 he:1 acknowledge:1 Timmy:1 to:1 only:1 new:1 swagger:1 I:1 So:1 man:1 a:1 became:1 the:1 
-2.4 | a:1 natural:1 Utd:1 Norwich:1 beat:1 Wow:1 Giggs:1 mighty:1 such:1 The:1 is:1 Man:1 
-3.0 | a:1 and:1 underwear:1 like:1 Getting:1 is:1 back:1 shower:1 putting:1 ex:1 taking:1 on:1 with:1 your:1 dirty:1 
-2.4 | guess:1 I:1 of:1 six:1 one:1 bad:1 too:1 out:1 
-1.4 | about:1 serving:1 gourmet:1 foods:1 MP:1 Dreaming:1 the:1 breakfast:1 
-2.8 | very:1 tonight:1 Feeling:1 special:1 
-4.0 | THEN:1 FUCK:1 AAAH:1 GIRL:1 HEART:1 PRETTY:1 HURTS:1 CALLED:1 A:1 HER:1 LITERALLY:1 U:1 AT:1 SMIRKS:1 SO:1 hARRY:1 JEALOUS:1 IM:1 MY:1 
0.0 | A:1 shot:1 golden:1 Welcome:1 proverbial:1 coast:1 to:1 gate:1 the:1 left:1 
-1.0 | a:1 none:1 because:1 okay:1 us:1 being:1 I:1 of:1 exactly:1 But:1 example:1 greatest:1 know:1 human:1 not:1 the:1 are:1 mean:1 
-0.6 | and:1 successfully:1 that:1 sports:1 to:1 out:1 virtually:1 schoolwork:1 impossible:1 the:1 balance:1 come:1 conclusion:1 
-2.4 | a:1 woman:1 get:1 when:1 married:1 When:1 weirdo:1 Clooney:1 wanna:1 George:1 man:1 
-2.8 | about:1 just:1 MLS:1 in:1 game:1 per:1 Trade:1 player:1 only:1 history:1 every:1 Sabo:1 goals:1 scores:1 more:1 than:1 He:1 
1.0 | wearing:1 all:1 no:1 getting:1 many:1 hats:1 it:1 how:1 done:1 at:1 stress:1 feeling:1 amazed:1 virtually:1 
1.8 | a:1 be:1 School:1 and:1 most:1 should:1 is:1 of:1 year:1 snow:1 it:1 everything:1 important:1 let:1 Virtually:1 its:1 the:1 out:1 day:1 
-2.0 | what:1 like:1 this:1 Is:1 feels:1 happiness:1 
-3.6 | real:1 what:1 unicorns:1 as:1 are:1 they:1 about:1 friends:1 
-2.0 | all:1 for:1 suggestions:1 Thanks:1 the:1 
-2.2 | a:1 be:1 From:1 have:1 all:1 ways:1 of:1 There:1 number:1 us:1 brainwashed:1 virtually:1 are:1 birth:1 been:1 children:1 can:1 
-2.6 | hears:1 feel:1 is:1 am:1 proverbial:1 one:1 at:1 my:1 no:1 top:1 life:1 lungs:1 I:1 Sometimes:1 but:1 screaming:1 me:1 entire:1 like:1 of:1 where:1 the:1 dream:1 
-2.4 | meant:1 school:1 that:1 I:1 no:1 stress:1 thought:1 being:1 out:1 
-2.6 | users:1 ComiXology:1 that:1 is:1 transition:1 Amazon:1 seamless:1 will:1 to:1 see:1 ensuring:1 ownership:1 new:1 the:1 find:1 Nice:1 
2.0 | me:1 stress:1 ok:1 that:1 I:1 was:1 Literally:1 completely:1 it:1 second:1 done:1 Goodbye:1 were:1 u:1 The:1 with:1 excited:1 
2.8 | for:1 to:1 ya:1 anytime:1 an:1 so:1 here:1 need:1 you:1 ear:1 speak:1 
-2.8 | a:1 I:1 nightmare:1 this:1 job:1 have:1 recurring:1 called:1 
-1.4 | A:1 and:1 about:1 wise:1 familiar:1 head:1 large:1 vegetable:1 as:1 a:1 Cabbage:1 
-2.2 | me:1 a:1 love:1 they:1 people:1 I:1 squeaker:1 when:1 squeakier:1 call:1 are:1 though:1 even:1 than:1 
2.8 | app:1 an:1 ended:1 in:1 issues:1 really:1 no:1 totally:1 to:1 virtually:1 new:1 datacenter:1 Today:1 with:1 a:1 Migrated:1 well:1 architecture:1 entirely:1 
-2.8 | love:1 people:1 when:1 ignore:1 you:1 
-2.2 | have:1 dish:1 expensive:1 their:1 food:1 I:1 who:1 most:1 shud:1 friends:1 wait:1 Everyone:1 always:1 finished:1 think:1 will:1 u:1 the:1 order:1 
2.4 | and:1 because:1 it:1 dead:1 one:1 Tears:1 in:1 speak:1 silent:1 been:1 to:1 believing:1 cross:1 then:1 finish:1 I:1 carrying:1 line:1 so:1 the:1 dream:1 
-1.6 | weight:1 is:1 am:1 in:1 best:1 how:1 literally:1 when:1 to:1 a:1 life:1 part:1 nutshell:1 me:1 about:1 i:1 supposed:1 lose:1 the:1 
-2.8 | a:1 great:1 just:1 This:1 is:1 night:1 Saturday:1 
-2.8 | be:1 his:1 somebody:1 like:1 no:1 I:1 literally:1 that:1 him:1 hate:1 cut:1 without:1 music:1 can:1 go:1 off:1 you:1 where:1 playing:1 
-3.2 | I:1 my:1 life:1 loveeeeeee:1 
-2.0 | gone:1 about:1 Good:1 last:1 media:1 over:1 night:1 to:1 see:1 James:1 performance:1 the:1 totally:1 top:1 
2.0 | and:1 Guess:1 almost:1 twitter:1 it:1 proverbial:1 say:1 would:1 lots:1 better:1 to:1 too:1 you:1 be:1 leg:1 safe:1 haha:1 broke:1 Ramin:1 Feel:1 of:1 the:1 
3.6 | beyond:1 perf:1 LoL:1 tears:1 you:1 adorable:1 posting:1 I:1 joy:1 stop:1 such:1 like:1 of:1 could:1 cry:1 so:1 can:1 literally:1 twitcons:1 
0.4 | A:1 a:1 office:1 is:1 an:1 bagel:1 donut:1 job:1 with:1 
0.0 | a:1 all:1 outdoor:1 Just:1 excited:1 18:1 days:1 not:1 at:1 in:1 pools:1 reminder:1 open:1 friendly:1 
-1.0 | A:1 be:1 that:1 tweet:1 had:1 it:1 sarcastic:1 to:1 so:1 hashtagged:1 
-1.8 | one:1 toilet:1 about:1 last:1 entirely:1 Tweeting:1 year:1 When:1 proverbial:1 them:1 critical:1 Lions:1 in:1 Not:1 stopped:1 the:1 went:1 comment:1 
0.2 | all:1 back:1 my:1 speak:1 happens:1 media:1 to:1 curtain:1 has:1 time:1 According:1 The:1 this:1 of:1 advent:1 brother:1 stuff:1 so:1 social:1 the:1 pulled:1 
-3.2 | Funny:1 when:1 back:1 behind:1 go:1 friends:1 your:1 
0.8 | just:1 being:1 is:1 used:1 little:1 for:1 to:1 too:1 was:1 me:1 someone:1 wished:1 I:1 not:1 chill:1 a:1 scary:1 like:1 Being:1 worried:1 so:1 
-3.2 | videos:1 feel:1 your:1 amusement:1 out:1 literally:1 people:1 to:1 sick:1 you:1 stomach:1 get:1 I:1 after:1 understand:1 of:1 fighting:1 the:1 
-1.0 | some:1 sympathy:1 as:1 have:1 girl:1 would:1 there:1 been:1 too:1 has:1 matriarchal:1 do:1 I:1 poster:1 exactly:1 however:1 not:1 herself:1 say:1 she:1 the:1 
-2.6 | just:1 of:1 straight:1 hours:1 bliss:1 worked:1 
-2.0 | a:1 Saying:1 all:1 saying:1 learning:1 fancy:1 of:1 is:1 same:1 religions:1 stuff:1 are:1 way:1 boring:1 the:1 basically:1 
-2.4 | be:1 like:1 sarcasm:1 to:1 Oh:1 hang:1 around:1 funny:1 so:1 you:1 with:1 You:1 must:1 
-2.4 | a:1 funny:1 about:1 State:1 Farm:1 is:1 commercial:1 Fugelsang:1 as:1 John:1 
-1.0 | about:1 photogenic:1 cat:1 as:1 my:1 
4.6 | A:1 love:1 person:1 literally:1 yooooouuuuuu:1 xxxx:1 to:1 birthday:1 massive:1 in:1 world:1 the:1 whole:1 best:1 happy:1 
-2.8 | did:1 open:1 exactly:1 arms:1 welcome:1 Obviously:1 Strategy:1 not:1 perhaps:1 with:1 
2.0 | a:1 any:1 louder:1 concert:1 than:1 band:1 physically:1 having:1 other:1 quiet:1 im:1 virtually:1 loud:1 mentally:1 
1.4 | and:1 pull:1 from:1 driving:1 carley:1 get:1 I:1 literally:1 over:1 snapchat:1 one:1 to:1 while:1 eaton:1 gonna:1 have:1 im:1 If:1 masturbate:1 more:1 
2.2 | and:1 on:1 too:1 for:1 albeit:1 favourite:1 virtually:1 tweet:1 loads:1 Thanks:1 you:1 meet:1 the:1 appreciated:1 nice:1 
0.8 | oil:1 around:1 Constantly:1 it:1 Olbas:1 to:1 as:1 carrying:1 so:1 were:1 precious:1 speak:1 My:1 if:1 
-2.0 | that:1 ever:1 worst:1 storm:1 the:1 was:1 Man:1 
-2.6 | never:1 love:1 people:1 text:1 when:1 it:1 back:1 you:1 
1.4 | to:1 this:1 bag:1 Austria:1 So:1 in:1 the:1 has:1 speak:1 
-0.8 | on:1 give:1 Never:1 up:1 keep:1 sleeping:1 your:1 dreams:1 
-1.6 | a:1 even:1 love:1 home:1 big:1 find:1 mother:1 to:1 surprise:1 making:1 you:1 ha:1 Day:1 out:1 
1.8 | about:1 Pinterest:1 is:1 as:1 addicting:1 Twitter:1 
-3.4 | all:1 sanctuary:1 Old:1 of:1 age:1 ills:1 it:1 to:1 so:1 take:1 they:1 in:1 the:1 is:1 refuge:1 speak:1 
-0.4 | on:1 steroids:1 Bassey:1 to:1 Theme:1 So:1 Shirley:1 New:1 speak:1 Bond:1 
1.4 | enjoy:1 help:1 batteries:1 speak:1 writing:1 to:1 Jumping:1 tends:1 recharge:1 more:1 that:1 I:1 projects:1 me:1 essentially:1 so:1 the:1 other:1 
-2.8 | and:1 about:1 love:1 they:1 people:1 when:1 it:1 get:1 treat:1 way:1 you:1 the:1 mad:1 
-0.6 | a:1 and:1 about:1 good:1 just:1 purr:1 is:1 pleasant:1 to:1 as:1 so:1 Listening:1 
-2.6 | HIP:1 LOVE:1 I:1 HOP:1 NIGHT:1 
-1.4 | forget:1 Target:1 rather:1 charger:1 leave:1 iPhone:1 in:1 at:1 home:1 my:1 than:1 kid:1 
-2.8 | a:1 and:1 Great:1 race:1 human:1 Played:1 of:1 Wow:1 Fassbender:1 slaves:1 owner:1 wannabe:1 the:1 jackass:1 versatility:1 
-3.4 | and:1 history:1 rewrite:1 I:1 literally:1 prefer:1 ideology:1 to:1 Pol:1 erase:1 idk:1 attempted:1 he:1 man:1 
3.6 | all:1 show:1 LOL:1 sleep:1 go:1 best:1 literally:1 dude:1 to:1 has:1 but:1 me:1 Wanted:1 impractical:1 of:1 jokers:1 time:1 the:1 
-2.0 | a:1 coffee:1 exciting:1 get:1 is:1 about:1 to:1 as:1 going:1 new:1 Trying:1 my:1 day:1 
-4.0 | I:1 wanna:1 puke:1 proverbial:1 brains:1 my:1 out:1 
1.0 | since:1 money:1 garbage:1 I:1 pennies:1 of:1 Some:1 free:1 say:1 everywhere:1 are:1 they:1 Q8:1 the:1 its:1 virtually:1 
-3.0 | a:1 to:1 point:1 is:1 no:1 Nick:1 back:1 talking:1 dictator:1 in:1 so:1 speak:1 He:1 
-2.6 | win:1 proverbial:1 France:1 as:1 thanks:1 have:1 in:1 home:1 Castres:1 to:1 finally:1 going:1 has:1 today:1 hit:1 Clermont:1 after:1 unbeaten:1 game:1 fan:1 a:1 77:1 lost:1 the:1 Shit:1 
1.8 | standing:1 a:1 sister:1 terrible:1 torture:1 for:1 time:1 see:1 lol:1 having:1 as:1 can:1 in:1 you:1 was:1 
-2.6 | blind:1 afraid:1 like:1 I:1 of:1 it:1 proverbial:1 dark:1 oblivion:1 fear:1 the:1 man:1 
-1.0 | worse:1 so:1 other:1 going:1 way:1 found:1 the:1 its:1 to:1 speak:1 
3.2 | and:1 summer:1 in:1 rum:1 taste:1 sugar:1 exactly:1 Lol:1 glass:1 highball:1 a:1 of:1 not:1 White:1 mint:1 The:1 lime:1 
-2.2 | all:1 sleep:1 at:1 home:1 tomorrow:1 Gonna:1 do:1 This:1 bus:1 finals:1 on:1 great:1 ride:1 work:1 thing:1 the:1 whole:1 
-1.0 | all:1 forget:1 lies:1 as:1 1st:1 also:1 other:1 internet:1 probably:1 be:1 full:1 that:1 April:1 on:1 of:1 well:1 days:1 will:1 the:1 
-3.2 | get:1 I:1 lame:1 please:1 it:1 possible:1 as:1 today:1 Can:1 want:1 any:1 lamer:1 
-0.8 | be:1 love:1 her:1 when:1 it:1 better:1 And:1 5:1 mom:1 in:1 ready:1 says:1 you:1 minutes:1 your:1 before:1 
-3.8 | and:1 some:1 one:1 home:1 actually:1 till:1 come:1 to:1 excited:1 be:1 I:1 with:1 day:1 wait:1 me:1 will:1 can:1 time:1 spend:1 
-2.8 | Her:1 sticker:1 sign:1 past:1 trust:1 said:1 just:1 lights:1 flashing:1 red:1 extended:1 bus:1 stop:1 lady:1 women:1 a:1 cruised:1 school:1 Some:1 bumper:1 
-2.8 | yawn:1 no:1 I:1 always:1 Oh:1 when:1 keep:1 talking:1 interested:1 
-2.8 | right:1 same:1 go:1 find:1 who:1 to:1 Bundy:1 sure:1 after:1 took:1 rigor:1 those:1 on:1 task:1 rigorously:1 will:1 so:1 the:1 left:1 
1.2 | trim:1 twitter:1 marked:1 ppl:1 Finally:1 through:1 follow:1 speak:1 Star:1 had:1 to:1 too:1 got:1 I:1 fav:1 fat:1 unfamiliar:1 on:1 sorting:1 of:1 so:1 the:1 my:1 
-2.2 | Bella:1 by:1 acting:1 World:1 class:1 Brie:1 
-2.4 | about:1 of:1 is:1 miracle:1 pooping:1 as:1 miraculous:1 birth:1 The:1 the:1 
1.8 | and:1 be:1 we:1 omg:1 to:1 would:1 that:1 over:1 hahaha:1 amazing:1 other:1 virtually:1 fangirl:1 each:1 hahahaha:1 twtiter:1 scream:1 
-2.8 | about:1 average:1 Sunday:1 an:1 as:1 dinner:1 Your:1 legend:1 
-2.8 | Whose:1 unopened:1 good:1 bag:1 this:1 chips:1 of:1 some:1 idea:1 it:1 to:1 air:1 stick:1 in:1 perfectly:1 was:1 
-2.8 | and:1 right:1 out:1 exam:1 hour:1 sitting:1 I:1 literally:1 could:1 tired:1 here:1 an:1 that:1 so:1 pass:1 now:1 my:1 any:1 minute:1 before:1 
0.0 | blew:1 cheap:1 Damn:1 your:1 speak:1 That:1 interesting:1 to:1 though:1 mind:1 So:1 date:1 a:1 Twas:1 
-2.2 | DOJ:1 and:1 bars:1 sentence:1 put:1 Finally:1 even:1 for:1 pay:1 make:1 behind:1 them:1 finish:1 that:1 I:1 HAHAHAHAAA:1 bankers:1 will:1 the:1 
-1.8 | exam:1 to:1 I:1 this:1 take:1 wait:1 
2.0 | set:1 Morse:1 proverbial:1 an:1 books:1 in:1 Ensconced:1 for:1 week:1 box:1 pig:1 Inspector:1 a:1 the:1 wine:1 view:1 
0.4 | After:1 being:1 gods:1 am:1 proverbial:1 decade:1 from:1 afterlife:1 tennis:1 has:1 more:1 thrown:1 I:1 me:1 fan:1 than:1 a:1 tweeting:1 of:1 the:1 bone:1 
-0.2 | own:1 Insert:1 punch:1 to:1 so:1 Uh:1 line:1 your:1 
-1.4 | the:1 about:1 Bates:1 Lmao:1 Norma:1 killer:1 crazy:1 thing:1 as:1 minus:1 
-1.2 | made:1 have:1 for:1 that:1 travel:1 some:1 us:1 the:1 proverbial:1 equipment:1 either:1 They:1 taking:1 serious:1 or:1 ground:1 
2.8 | Thank:1 is:1 in:1 your:1 speak:1 darkness:1 Exactly:1 to:1 new:1 you:1 Andrea:1 He:1 ravens:1 Love:1 light:1 Surrounding:1 so:1 Avi:1 the:1 my:1 
-1.2 | real:1 a:1 and:1 GO:1 house:1 rob:1 till:1 pole:1 literally:1 in:1 Not:1 got:1 you:1 the:1 bank:1 stripper:1 
-3.2 | tattoo:1 them:1 because:1 Love:1 afford:1 steal:1 when:1 ideas:1 can:1 they:1 friends:1 your:1 first:1 
0.8 | tried:1 these:1 indestructible:1 interesting:1 anybody:1 pretty:1 ball:1 virtually:1 They:1 toys:1 Has:1 look:1 
0.0 | because:1 Literally:1 have:1 go:1 for:1 to:1 Not:1 can:1 I:1 but:1 hear:1 not:1 weekend:1 wait:1 off:1 anything:1 alarm:1 morning:1 so:1 planned:1 every:1 the:1 my:1 
-2.2 | a:1 to:1 Though:1 did:1 well:1 cromulent:1 Well:1 age:1 so:1 not:1 emotional:1 perfectly:1 response:1 speak:1 
-2.6 | Just:1 for:1 NPR:1 heroin:1 Thanks:1 found:1 migraines:1 works:1 out:1 
1.8 | butter:1 to:1 so:1 she:1 your:1 churned:1 speak:1 
1.0 | and:1 turned:1 an:1 guard:1 long:1 have:1 in:1 best:1 out:1 But:1 to:1 time:1 Not:1 neither:1 was:1 be:1 exactly:1 exciting:1 a:1 made:1 pick:1 the:1 
-1.6 | on:1 get:1 to:1 Time:1 my:1 diabetes:1 
-2.8 | and:1 about:1 hit:1 jacks:1 house:1 is:1 proverbial:1 to:1 Im:1 at:1 fan:1 the:1 shit:1 
-2.6 | a:1 on:1 her:1 cover:1 up:1 cat:1 to:1 tries:1 frantically:1 Scandal:1 congressman:1 My:1 than:1 shit:1 more:1 
-2.0 | Then:1 come:1 slap:1 handy:1 will:1 to:1 So:1 bitch:1 in:1 the:1 speak:1 
-1.8 | do:1 hour:1 I:1 of:1 am:1 least:1 one:1 to:1 determined:1 at:1 homework:1 
-3.0 | drunk:1 gunna:1 as:1 Got:1 use:1 much:1 tits:1 be:1 mornin:1 dam:1 bull:1 Yeeeeeehaaaaaa:1 a:1 on:1 about:1 last:1 this:1 so:1 night:1 
-1.8 | and:1 everybody:1 basketball:1 plays:1 get:1 I:1 theirs:1 is:1 when:1 to:1 OKC:1 love:1 out:1 
0.8 | a:1 better:1 last:1 symbol:1 had:1 years:1 anyone:1 20:1 the:1 Has:1 than:1 
-0.6 | me:1 and:1 Dodge:1 outta:1 Just:1 get:1 girls:1 to:1 tin:1 so:1 the:1 speak:1 
-3.8 | a:1 about:1 box:1 as:1 wet:1 sexy:1 cardboard:1 
-2.6 | love:1 just:1 feel:1 church:1 go:1 cafeteria:1 special:1 make:1 better:1 to:1 only:1 christians:1 themselves:1 who:1 you:1 those:1 on:1 days:1 the:1 
3.2 | see:1 Take:1 in:1 everyday:1 speak:1 little:1 to:1 photographer:1 roses:1 smell:1 life:1 beauty:1 I:1 a:1 As:1 so:1 time:1 the:1 my:1 
-3.2 | and:1 named:1 because:1 doing:1 it:1 in:1 out:1 Congress:1 way:1 today:1 I:1 nothing:1 getting:1 this:1 rock:1 found:1 the:1 Check:1 
-2.8 | just:1 twitter:1 period:1 see:1 kill:1 literally:1 belong:1 TL:1 online:1 that:1 me:1 on:1 like:1 i:1 shy:1 inside:1 Some:1 pics:1 of:1 the:1 my:1 or:1 
-3.0 | beautiful:1 a:1 never:1 most:1 Literally:1 people:1 some:1 looking:1 ugly:1 find:1 medium:1 can:1 in:1 the:1 happy:1 ever:1 You:1 personality:1 
-0.4 | eye:1 pie:1 to:1 so:1 in:1 your:1 speak:1 
-3.6 | and:1 deciding:1 what:1 wife:1 I:1 awesome:1 who:1 fun:1 going:1 So:1 are:1 our:1 belongings:1 through:1 gets:1 my:1 
-2.6 | love:1 Especially:1 people:1 I:1 phones:1 when:1 convos:1 their:1 on:1 with:1 having:1 
-2.4 | on:1 them:1 someone:1 networking:1 hard:1 when:1 site:1 ignore:1 to:1 Swear:1 so:1 have:1 literally:1 every:1 you:1 social:1 
-2.8 | people:1 is:1 fuck:1 years:1 say:1 dumb:1 Which:1 stickers:1 political:1 young:1 much:1 ton:1 a:1 that:1 with:1 bug:1 me:1 about:1 People:1 as:1 bumper:1 
-2.6 | control:1 about:1 someone:1 love:1 pointless:1 make:1 in:1 who:1 to:1 as:1 fall:1 you:1 Trying:1 with:1 is:1 trying:1 
-3.0 | a:1 dim:1 about:1 woman:1 OMG:1 25:1 This:1 Regular:1 is:1 as:1 lightbulb:1 watt:1 
-4.0 | and:1 on:1 flowin:1 love:1 like:1 being:1 fricking:1 period:1 an:1 tsunami:1 moving:1 a:1 then:1 inch:1 tidal:1 you:1 wave:1 your:1 comes:1 Man:1 
2.4 | a:1 flies:1 or:1 group:1 campaign:1 for:1 is:1 There:1 Manston:1 to:1 so:1 it:1 grows:1 hope:1 speak:1 
